date,pressure,maxtemp,meantemp,mintemp,dewpointtemp,relhum,cloudpct,rainfall,reducedvis,sunshine,radiation,evaporation,winddir,windspeed
2008-06-27,1005.2,27.2,25.6,23.9,24.0,91,90,60.0,0,0.9,6.11,2.0,240,16.8
2008-06-28,1005.7,28.4,25.9,24.1,24.7,93,86,35.5,0,0.1,4.49,3.4,190,15.5
2008-06-29,1006.7,28.8,26.2,24.3,24.7,92,86,44.5,0,0.5,6.28,5.0,210,17.0
2008-06-30,1009.0,29.4,26.2,24.5,24.9,93,88,48.5,0,2.0,8.88,2.3,030,4.3
2008-07-01,1010.9,31.7,28.5,26.2,25.1,83,78,4.0,0,6.7,21.21,5.2,180,17.8
2008-07-02,1010.6,32.2,28.8,27.0,24.5,78,61,0,0,9.2,23.89,4.6,170,15.1
2008-07-03,1010.7,32.3,29.1,27.2,24.6,77,52,,0,9.2,22.33,5.6,200,10.8
2008-07-04,1009.4,32.7,29.0,27.1,24.9,79,56,,0,10.2,25.44,,130,7.7
2008-07-05,1007.3,32.7,28.9,26.0,26.0,85,73,11.6,0,9.0,26.00,5.9,120,14.5
2008-07-06,1005.3,28.9,25.8,24.2,25.0,96,85,54.4,0,2.7,10.22,3.1,110,24.9
2008-07-07,1001.5,26.6,25.5,24.5,24.8,96,91,39.4,0,,4.54,3.4,100,24.3
2008-07-08,1005.6,28.5,26.8,24.4,25.0,90,90,51.3,0,,6.20,4.1,230,15.6
2008-07-09,1008.7,27.7,25.6,24.5,25.1,97,89,43.3,0,,5.00,3.3,040,9.3
2008-07-10,1007.3,27.9,26.2,23.6,24.9,93,90,59.9,0,0.5,4.27,1.6,290,19.4
2008-07-11,1004.6,27.8,26.3,24.6,24.4,90,87,12.8,0,2.4,8.84,,240,15.1
2008-07-12,1004.2,27.2,25.1,22.9,23.7,92,91,114.3,0,,6.05,2.2,210,12.1
2008-07-13,1005.7,28.6,26.1,24.7,24.3,90,88,11.7,0,0.4,6.58,0.6,280,9.4
2008-07-14,1006.9,31.4,27.6,25.4,25.3,88,84,30.7,0,4.8,14.91,4.6,170,8.5
2008-07-15,1004.5,30.8,27.4,24.9,25.4,89,86,33.8,0,6.1,17.98,3.4,080,11.2
2008-07-16,1002.8,31.5,28.2,26.6,25.3,84,70,0,0,4.8,12.64,3.3,110,6.8
2008-07-17,1003.1,31.7,29.1,26.9,24.9,78,44,,0,12.1,27.10,6.2,240,16.5
2008-07-18,1004.5,31.0,29.2,27.9,25.3,80,83,0,0,5.0,16.34,3.0,250,30.0
2008-07-19,1006.7,30.8,29.1,27.9,25.6,82,83,3.9,0,5.2,18.50,4.5,230,28.7
2008-07-20,1008.3,32.8,29.6,28.4,25.3,78,81,,0,5.7,20.24,5.7,240,20.5
2008-07-21,1007.3,33.2,29.9,28.3,25.2,76,70,0,0,10.3,26.75,6.9,240,20.3
2008-07-22,1005.9,31.4,29.5,28.1,24.4,75,66,0,0,8.8,21.56,6.3,230,24.2
2008-07-23,1006.5,31.8,29.5,28.1,24.4,74,59,,0,9.5,25.67,6.1,210,19.2
2008-07-24,1007.4,32.5,29.6,27.6,24.0,72,23,,0,11.5,27.73,6.8,230,17.5
2008-07-25,1006.3,32.3,29.6,27.5,24.3,74,13,,0,11.7,26.70,6.0,260,18.4
2008-07-26,1005.5,32.6,30.2,27.8,24.3,71,20,,0,11.3,25.02,8.4,270,17.3
2008-07-27,1003.5,33.3,29.8,27.8,23.7,70,53,0,1,8.1,18.51,5.9,270,18.0
2008-07-28,998.8,34.6,31.0,28.3,25.0,71,40,0,15,10.3,22.12,4.7,280,26.0
2008-07-29,998.0,32.5,30.5,29.1,26.0,77,88,0,13,,10.30,4.4,250,32.4
2008-07-30,1001.9,30.4,29.2,28.4,25.9,82,85,0,0,,7.32,2.9,230,31.5
2008-07-31,1007.8,31.1,28.8,26.9,25.0,80,86,0,0,3.5,14.32,3.6,090,15.7
2008-08-01,1009.4,31.1,28.2,26.4,25.3,84,76,0,0,7.2,18.57,4.2,070,20.9
2008-08-02,1007.5,32.4,29.1,27.3,24.6,77,70,0,0,10.3,20.48,4.3,050,15.3
2008-08-03,1005.9,34.2,29.7,27.6,24.6,75,57,,0,11.4,25.64,7.7,080,12.0
2008-08-04,1003.9,33.1,29.5,27.4,24.6,76,76,0,5,7.6,16.61,5.3,090,17.0
2008-08-05,999.3,29.2,27.7,25.8,23.9,80,93,6.1,1,0.6,6.06,2.0,010,39.5
2008-08-06,994.1,27.0,25.9,25.2,24.5,92,99,74.1,0,0.1,3.19,2.8,120,68.3
2008-08-07,1002.0,28.8,26.5,24.2,24.9,91,90,72.3,0,0.7,7.56,3.7,110,33.2
2008-08-08,1004.3,26.9,26.0,25.0,25.1,95,90,48.3,0,0.1,4.77,0.6,100,15.9
2008-08-09,1003.4,31.5,27.8,25.7,24.0,80,83,,0,7.9,17.92,3.2,020,5.9
2008-08-10,1003.4,30.0,27.7,25.9,23.9,80,79,,0,2.7,13.49,3.8,230,8.1
2008-08-11,1007.2,27.1,25.7,24.5,23.9,90,93,17.7,0,0.1,4.26,0.6,150,8.2
2008-08-12,1009.8,31.2,27.9,24.6,24.9,84,73,0,0,5.5,18.81,4.0,160,12.8
2008-08-13,1009.7,31.8,29.0,27.0,24.0,75,34,,0,10.4,26.50,5.5,230,12.3
2008-08-14,1006.6,31.5,28.8,27.1,24.4,77,21,,0,11.2,26.78,6.6,250,25.4
2008-08-15,1004.2,31.9,29.0,27.5,24.5,77,52,,0,10.1,24.18,6.1,250,28.9
2008-08-16,1004.8,31.7,29.1,27.6,24.5,76,61,,0,9.8,24.34,5.9,240,22.0
2008-08-17,1007.3,32.9,29.5,27.9,24.9,76,58,0,0,8.7,22.11,6.0,190,13.8
2008-08-18,1009.5,33.5,29.8,27.7,25.4,78,55,0,0,10.8,27.25,7.1,110,13.9
2008-08-19,1009.9,33.7,29.5,27.8,25.3,78,47,0,0,5.8,16.04,4.1,110,10.5
2008-08-20,1006.5,32.3,29.7,27.0,24.4,74,30,,0,11.0,24.32,5.8,260,19.1
2008-08-21,1003.0,34.3,30.6,29.0,24.6,71,80,0,0,5.0,14.27,4.4,060,18.8
2008-08-22,992.5,30.4,26.6,23.7,22.9,82,95,61.6,0,0.2,3.39,,350,70.0
2008-08-23,1005.2,27.9,25.6,23.4,21.9,81,82,36.9,0,3.8,12.73,1.7,250,34.5
2008-08-24,1009.2,31.8,28.0,25.8,24.5,82,78,0,0,5.4,16.23,3.7,160,6.4
2008-08-25,1010.3,32.4,28.7,27.1,24.9,80,73,0,0,7.1,18.87,4.7,160,10.3
2008-08-26,1009.5,31.6,28.5,26.6,24.1,78,59,,0,10.8,26.03,6.1,240,11.3
2008-08-27,1009.7,32.0,28.9,26.7,23.0,72,41,,0,10.6,25.74,5.9,270,10.7
2008-08-28,1009.4,31.7,28.9,26.8,24.1,76,49,,0,10.6,25.70,6.1,210,10.7
2008-08-29,1008.6,32.6,29.1,26.8,24.5,77,39,,0,10.7,25.46,5.7,230,13.5
2008-08-30,1008.8,32.4,29.5,27.8,24.3,74,39,,0,10.3,24.95,7.1,210,11.9
2008-08-31,1009.4,31.9,29.4,27.7,24.3,75,80,,0,9.0,22.23,6.0,240,17.2
2008-09-01,1009.3,32.1,29.5,27.7,24.6,75,77,,0,8.2,20.86,6.2,260,18.4
2008-09-02,1010.2,30.1,27.9,25.8,25.1,85,88,6.7,0,2.9,10.30,1.7,040,9.5
2008-09-03,1010.0,31.6,28.1,25.3,24.7,82,83,9.0,0,5.2,17.65,3.1,140,8.6
2008-09-04,1009.8,31.1,28.4,27.1,23.9,77,84,0,0,2.6,11.31,2.6,220,9.1
2008-09-05,1010.1,29.9,27.6,26.6,24.7,85,85,6.3,0,1.7,7.18,4.3,050,6.3
2008-09-06,1011.4,31.5,27.3,25.6,24.7,86,79,25.8,0,4.5,12.83,1.7,040,11.1
2008-09-07,1011.9,32.4,28.5,26.7,24.6,80,67,5.5,0,10.4,24.39,6.3,040,17.2
2008-09-08,1011.2,31.5,28.3,26.3,23.4,75,67,0,0,10.6,22.13,6.5,090,22.7
2008-09-09,1009.7,32.5,28.7,26.5,23.5,74,63,0.2,0,10.6,23.54,5.9,090,27.0
2008-09-10,1008.6,33.3,29.3,27.0,23.3,71,53,,8,10.2,22.45,5.0,090,16.8
2008-09-11,1007.2,31.5,29.4,27.5,23.9,72,56,,8,8.8,19.83,5.6,270,12.1
2008-09-12,1005.7,32.7,30.3,28.4,23.6,68,55,,23,9.1,17.79,5.1,010,12.1
2008-09-13,1005.8,34.2,30.8,28.3,22.1,60,39,,24,10.6,21.59,7.5,360,14.1
2008-09-14,1005.4,31.8,30.4,28.1,21.7,60,60,,19,10.7,21.54,7.4,360,18.3
2008-09-15,1004.9,33.8,30.8,28.7,22.0,60,43,,21,8.2,17.24,5.5,350,12.8
2008-09-16,1005.4,33.0,30.4,28.0,22.7,64,30,,11,8.5,16.69,4.7,350,7.1
2008-09-17,1007.1,33.4,30.4,29.0,25.6,76,63,,22,4.5,11.26,3.3,200,8.3
2008-09-18,1008.9,32.2,29.2,26.4,25.6,81,78,1.6,21,4.9,12.01,5.0,360,5.8
2008-09-19,1010.2,30.2,28.3,26.4,25.8,87,77,23.5,7,3.8,10.32,2.4,100,15.5
2008-09-20,1009.4,32.8,29.5,27.7,25.7,80,49,,0,9.6,22.15,5.1,090,15.3
2008-09-21,1006.8,32.4,29.7,27.8,24.5,74,41,,0,9.7,19.40,5.7,260,9.3
2008-09-22,1002.3,34.3,31.2,28.3,25.2,72,37,,16,9.0,16.87,6.5,280,8.1
2008-09-23,996.1,33.0,29.5,25.7,23.4,71,86,34.1,6,0.1,6.38,5.9,360,58.6
2008-09-24,1003.8,28.7,27.1,24.7,25.0,88,89,43.7,0,0.1,4.02,1.9,110,52.3
2008-09-25,1008.6,31.3,28.3,27.2,25.5,85,86,0.4,0,5.1,16.71,4.1,090,25.0
2008-09-26,1008.9,32.7,28.8,26.6,24.7,79,70,0.1,0,8.9,21.06,5.7,090,23.3
2008-09-27,1009.4,31.7,28.2,26.8,23.4,75,76,0,0,6.1,16.09,4.3,090,30.5
2008-09-28,1007.2,31.7,27.6,24.7,21.5,70,62,2.3,0,10.3,21.57,6.6,360,24.5
2008-09-29,1007.7,31.8,27.8,24.9,19.8,62,55,,0,10.7,18.77,5.8,360,28.4
2008-09-30,1011.0,30.9,27.7,25.3,19.9,63,72,,0,8.3,18.53,4.7,360,16.6
2008-10-01,1012.7,30.0,27.0,24.8,21.0,70,80,,16,4.5,13.72,4.8,360,19.9
2008-10-02,1012.6,30.1,27.0,24.8,23.1,80,83,3.0,14,5.7,15.52,4.2,080,26.9
2008-10-03,1011.4,28.4,26.3,25.5,23.1,83,85,2.4,11,0.9,6.57,1.4,080,43.2
2008-10-04,1009.4,30.7,27.4,25.2,24.7,86,89,14.0,2,4.8,15.75,4.2,120,29.6
2008-10-05,1007.9,27.8,25.9,23.5,23.6,87,90,122.6,0,0.6,4.59,2.8,140,40.9
2008-10-06,1009.7,26.1,24.2,22.9,19.5,75,81,0,0,2.6,10.90,2.7,360,27.5
2008-10-07,1013.2,25.2,23.7,22.5,19.6,78,88,0,0,,6.40,2.9,360,22.6
2008-10-08,1013.8,27.3,25.5,23.7,21.3,78,85,0.5,2,2.6,11.89,3.2,070,31.2
2008-10-09,1015.5,29.6,26.7,24.6,22.0,75,72,0,0,9.4,20.31,4.4,070,34.6
2008-10-10,1016.1,30.7,27.4,25.4,22.0,73,40,,1,10.0,21.03,4.5,070,27.7
2008-10-11,1015.8,30.0,27.3,25.5,22.4,75,48,,6,10.3,21.19,5.5,080,37.0
2008-10-12,1014.7,27.2,26.2,25.7,21.2,74,88,0,23,0.7,7.96,3.7,080,46.0
2008-10-13,1014.5,26.2,25.3,24.4,20.5,75,88,0.3,6,,6.75,2.4,070,41.0
2008-10-14,1015.9,29.4,26.1,24.0,21.1,74,83,0,20,7.8,15.84,4.1,070,28.2
2008-10-15,1015.6,29.8,26.5,24.6,21.1,72,55,0,1,9.7,20.70,4.6,070,34.4
2008-10-16,1013.2,30.6,26.8,24.7,22.1,76,57,,15,8.4,16.37,3.7,070,19.6
2008-10-17,1012.6,28.8,26.5,25.6,23.1,81,82,0.1,1,2.6,10.05,1.8,080,29.8
2008-10-18,1014.6,30.3,27.1,25.8,22.7,77,77,,0,5.9,16.18,3.7,080,34.3
2008-10-19,1014.4,30.2,27.0,25.1,22.5,77,61,1.6,0,7.3,17.72,5.0,080,24.3
2008-10-20,1014.1,30.1,26.9,25.4,21.9,74,49,0,0,10.6,20.77,4.9,080,28.5
2008-10-21,1013.8,29.5,26.7,25.3,22.0,76,49,,0,6.8,16.24,3.6,080,24.3
2008-10-22,1013.0,30.4,26.8,24.8,22.6,78,33,,0,9.1,17.94,3.6,080,13.0
2008-10-23,1013.6,29.7,27.4,25.2,22.2,74,43,,8,8.4,15.76,4.1,220,5.9
2008-10-24,1017.1,29.5,27.3,25.8,22.5,75,76,0,23,5.9,14.68,5.1,080,27.2
2008-10-25,1017.9,29.1,26.5,25.5,21.9,76,86,0,12,3.3,11.49,2.7,080,35.2
2008-10-26,1017.1,30.4,27.0,25.2,22.9,79,44,,22,7.7,17.45,4.0,070,18.9
2008-10-27,1017.4,29.5,26.8,25.4,22.5,78,66,0,24,5.7,12.58,3.4,080,27.2
2008-10-28,1016.2,28.8,26.0,24.3,21.5,76,57,0.1,13,9.3,18.23,4.4,090,26.5
2008-10-29,1014.5,28.8,26.3,24.9,21.9,77,76,,4,6.1,14.67,3.1,070,25.5
2008-10-30,1015.0,29.5,27.0,25.5,22.8,78,72,,6,7.1,16.36,3.9,080,24.8
2008-10-31,1015.4,28.9,26.9,26.0,23.2,81,69,,0,6.8,14.93,3.3,070,27.4
2008-11-01,1015.2,27.0,26.3,25.6,22.9,82,86,0.2,0,0.5,4.70,1.7,080,35.0
2008-11-02,1013.9,26.5,25.9,24.9,23.6,87,88,2.6,3,,3.49,3.8,090,31.8
2008-11-03,1015.6,26.3,24.9,22.7,22.2,85,84,51.2,6,0.8,6.96,1.9,070,26.9
2008-11-04,1016.0,27.7,25.2,23.6,21.8,82,86,0,0,2.8,9.73,2.3,080,35.2
2008-11-05,1015.1,26.6,25.5,24.6,22.5,84,85,0.3,0,0.4,4.96,1.9,080,31.9
2008-11-06,1013.6,28.6,26.3,25.2,23.2,83,81,,0,4.5,12.97,2.8,080,25.9
2008-11-07,1012.9,29.4,26.9,25.4,23.6,82,57,0,1,8.6,17.67,3.6,080,19.5
2008-11-08,1012.8,26.6,24.3,20.9,18.7,71,69,0,4,3.9,10.23,5.6,360,30.8
2008-11-09,1015.6,23.0,20.7,19.2,13.6,64,73,0,0,7.0,14.83,5.7,010,35.7
2008-11-10,1018.3,22.7,19.6,16.9,9.1,51,15,,0,10.3,19.38,5.3,010,26.9
2008-11-11,1018.6,23.4,19.4,16.5,7.6,47,10,,0,10.3,19.37,4.6,010,22.3
2008-11-12,1017.6,23.7,20.0,16.7,9.3,50,11,,0,10.4,18.99,4.5,010,15.8
2008-11-13,1017.6,25.6,22.3,19.5,14.9,63,27,0,0,10.2,17.90,3.4,020,23.0
2008-11-14,1016.4,26.3,23.5,21.6,18.1,73,47,0,5,9.9,17.14,3.1,070,26.0
2008-11-15,1014.8,27.0,23.9,22.2,19.5,76,52,,9,9.3,15.97,2.6,070,21.6
2008-11-16,1013.6,27.3,24.1,22.4,18.7,73,20,,0,9.8,17.90,4.5,080,18.2
2008-11-17,1014.7,25.7,23.3,21.6,18.5,75,25,,4,9.7,16.77,3.3,080,30.1
2008-11-18,1018.6,23.1,21.6,19.6,15.5,69,54,,22,8.1,13.25,5.3,010,30.9
2008-11-19,1023.5,21.4,18.9,16.7,10.5,59,54,,3,8.1,14.29,5.0,360,36.8
2008-11-20,1023.3,20.0,17.5,15.2,8.6,56,16,,0,9.8,16.64,3.5,070,29.8
2008-11-21,1021.2,22.6,19.7,16.6,12.1,62,20,,10,9.9,16.24,2.8,080,27.0
2008-11-22,1019.5,23.3,21.4,19.1,15.6,70,85,,5,2.6,8.54,1.6,060,27.8
2008-11-23,1018.3,25.9,22.9,20.8,18.2,75,78,0,18,6.7,13.41,3.5,050,16.9
2008-11-24,1018.5,26.1,23.0,20.7,14.8,61,47,,13,8.6,16.00,3.6,360,23.6
2008-11-25,1020.9,23.8,21.3,19.0,13.3,61,56,,4,9.0,16.30,4.4,360,26.1
2008-11-26,1020.3,23.7,21.2,18.9,13.8,63,70,,18,6.5,12.45,5.5,010,21.3
2008-11-27,1022.0,21.8,19.4,15.9,4.3,37,34,,3,9.0,16.77,6.6,360,48.4
2008-11-28,1023.9,18.2,15.3,12.5,0.6,36,6,,0,9.8,18.29,3.3,360,31.2
2008-11-29,1024.2,20.2,16.9,13.7,1.5,36,3,,0,9.8,18.28,5.3,360,20.7
2008-11-30,1024.1,20.2,17.2,14.6,5.6,47,0,,0,9.7,17.38,2.9,060,24.3
2008-12-01,1021.8,21.6,18.3,16.0,11.2,64,5,,2,9.6,16.56,2.3,060,19.5
2008-12-02,1018.7,22.6,18.9,16.4,10.8,61,10,,4,9.8,17.43,3.4,080,19.7
2008-12-03,1015.5,21.6,19.9,17.5,13.9,69,57,0,0,2.7,7.81,2.0,050,27.4
2008-12-04,1017.8,24.0,22.0,20.1,15.6,67,82,0.2,6,2.3,8.63,4.6,040,26.0
2008-12-05,1023.7,20.1,17.8,16.2,6.8,49,63,0,4,9.0,15.31,5.0,360,39.6
2008-12-06,1025.1,17.9,15.6,13.9,2.6,42,38,,0,8.1,14.93,3.3,360,32.5
2008-12-07,1023.3,17.7,15.7,13.0,6.6,55,55,0.4,0,5.0,11.18,2.2,050,29.1
2008-12-08,1021.0,20.7,17.6,15.1,5.0,44,51,0,0,6.9,13.11,2.7,360,21.8
2008-12-09,1018.4,21.7,18.1,15.2,8.4,54,8,,1,9.7,16.19,2.3,010,16.5
2008-12-10,1018.5,22.2,18.9,16.2,9.1,55,7,,7,9.7,17.27,3.3,050,21.6
2008-12-11,1017.3,23.8,20.3,17.4,10.5,54,28,,17,9.6,15.68,3.6,010,11.7
2008-12-12,1015.7,20.6,19.9,19.1,15.1,74,88,,12,0.1,5.91,1.6,070,32.1
2008-12-13,1017.2,24.4,21.6,19.8,14.6,65,79,,20,3.2,10.01,4.2,020,15.6
2008-12-14,1020.4,21.1,19.1,16.6,9.0,52,47,,22,6.7,11.87,3.2,360,25.2
2008-12-15,1020.9,19.0,16.5,14.3,9.7,64,12,,24,8.3,12.91,2.1,010,23.3
2008-12-16,1020.1,20.1,17.0,14.7,11.1,69,15,,24,8.7,13.38,2.1,050,20.3
2008-12-17,1020.5,21.4,18.0,15.2,11.1,65,13,,24,9.4,15.26,3.2,050,14.9
2008-12-18,1020.3,22.5,18.9,16.4,11.3,62,13,,8,9.4,15.93,3.4,080,22.6
2008-12-19,1020.1,22.2,19.3,17.1,12.4,65,44,,8,8.8,16.09,2.5,060,31.6
2008-12-20,1018.3,23.7,20.1,17.5,14.5,72,7,,7,9.5,16.19,3.1,040,21.2
2008-12-21,1018.6,23.9,21.1,19.3,13.3,61,37,,0,8.7,15.98,3.9,030,17.0
2008-12-22,1022.8,20.4,16.5,12.9,7.7,56,28,0,15,9.4,14.42,4.4,360,36.9
2008-12-23,1023.6,16.9,14.1,11.5,6.8,61,68,,12,8.2,14.68,3.2,360,24.0
2008-12-24,1019.9,20.8,18.0,15.0,10.1,60,87,,12,2.8,10.58,3.1,010,15.0
2008-12-25,1019.5,22.1,19.6,17.6,13.3,67,76,,19,7.3,12.72,3.1,060,18.8
2008-12-26,1020.5,20.1,18.6,17.1,13.5,72,85,0,11,4.5,12.13,2.9,070,42.9
2008-12-27,1018.5,20.7,19.0,17.8,14.2,74,88,0,4,0.5,6.83,2.2,070,26.8
2008-12-28,1017.3,20.3,19.3,18.0,15.8,80,92,0.1,1,,2.98,0.7,040,17.9
2008-12-29,1017.3,23.2,20.6,17.8,15.8,75,88,2.0,9,0.5,6.83,1.6,010,22.0
2008-12-30,1019.9,18.3,16.7,15.7,13.9,84,88,5.2,5,0.1,4.23,1.2,360,25.5
2008-12-31,1022.3,16.2,14.5,12.5,9.5,73,88,1.1,5,,5.90,3.1,360,35.3
2009-01-01,1024.4,17.2,14.2,11.3,4.6,53,33,,0,8.8,16.42,3.7,360,26.5
2009-01-02,1025.6,16.6,13.7,11.1,4.8,56,10,,0,9.6,16.56,2.9,060,27.1
2009-01-03,1023.2,17.6,15.1,12.4,8.3,64,79,,0,6.8,13.92,2.3,070,34.3
2009-01-04,1020.3,21.1,17.0,15.1,11.3,70,58,0,4,7.6,14.42,2.9,070,26.2
2009-01-05,1020.2,19.9,17.2,15.3,13.0,77,23,,0,9.6,16.47,3.1,070,32.0
2009-01-06,1020.4,20.0,17.5,15.9,13.3,77,56,,1,9.0,16.66,2.7,070,31.4
2009-01-07,1021.6,20.0,17.2,15.2,11.0,68,32,,21,8.9,13.77,3.1,360,22.0
2009-01-08,1024.1,18.6,15.2,12.3,7.3,60,4,,10,9.6,15.78,4.3,360,29.4
2009-01-09,1026.0,15.2,12.6,9.8,1.3,47,20,,9,9.4,16.39,4.3,360,43.1
2009-01-10,1025.9,15.0,12.0,9.4,-4.0,33,0,,0,9.7,18.23,3.7,360,34.7
2009-01-11,1024.3,16.6,12.5,9.6,1.8,49,8,,9,9.6,16.78,3.3,010,18.9
2009-01-12,1027.6,17.4,13.8,10.7,1.3,45,7,,3,9.6,16.85,4.5,010,26.5
2009-01-13,1029.8,15.9,12.7,9.8,-2.1,36,4,,12,9.6,16.44,3.9,360,29.4
2009-01-14,1029.4,16.0,12.4,9.8,1.1,47,3,,13,9.4,15.68,2.7,010,22.5
2009-01-15,1028.2,16.7,13.2,10.7,5.2,59,2,,5,9.7,16.28,2.9,060,30.8
2009-01-16,1025.4,17.8,14.4,11.8,8.0,66,7,,8,9.8,17.08,2.5,060,25.0
2009-01-17,1022.1,19.6,16.3,13.7,9.7,67,5,,3,10.1,18.01,2.3,040,22.7
2009-01-18,1019.7,23.7,18.8,15.7,14.1,75,22,,17,9.7,16.96,2.9,020,12.3
2009-01-19,1017.3,22.0,19.2,17.0,14.3,74,48,,9,9.2,17.40,2.6,030,23.6
2009-01-20,1017.2,20.4,18.1,16.1,13.5,75,71,,23,4.6,12.18,3.7,060,30.5
2009-01-21,1016.9,24.5,20.0,17.8,15.0,73,53,,17,9.8,16.53,3.3,020,11.7
2009-01-22,1014.2,21.8,18.7,15.8,13.9,74,48,,24,7.5,13.06,2.5,330,6.0
2009-01-23,1019.1,19.6,17.5,14.2,11.7,70,81,,19,0.7,5.30,3.3,010,27.4
2009-01-24,1024.9,14.2,11.6,10.7,2.3,53,88,,2,,4.36,3.0,360,34.6
2009-01-25,1021.9,15.8,13.3,10.7,5.7,60,87,,0,2.0,10.55,2.1,040,29.8
2009-01-26,1019.7,16.3,14.6,12.7,8.4,66,88,,11,,3.83,1.2,060,30.5
2009-01-27,1019.8,13.1,12.2,11.4,8.4,78,88,0,6,,2.62,1.1,010,20.1
2009-01-28,1018.0,17.6,15.0,13.1,12.1,83,81,0,15,1.9,8.60,1.4,040,26.5
2009-01-29,1016.5,19.2,16.3,14.7,13.1,82,79,,8,6.0,14.23,2.9,060,22.7
2009-01-30,1015.9,18.3,16.0,13.9,11.0,73,34,,2,8.6,17.49,3.0,350,15.2
2009-01-31,1018.3,20.6,16.7,14.0,11.2,70,31,,0,9.7,19.15,3.3,060,30.2
2009-02-01,1020.2,20.3,17.5,15.8,12.7,74,81,0,0,5.1,15.16,3.8,060,32.4
2009-02-02,1019.2,21.8,18.6,16.0,12.7,69,50,,3,9.0,17.56,3.0,050,24.1
2009-02-03,1017.8,23.3,19.6,17.0,14.5,73,10,,3,10.1,18.05,3.4,020,7.7
2009-02-04,1017.9,20.9,18.2,16.8,14.6,80,47,,3,6.4,15.70,2.5,050,24.5
2009-02-05,1018.3,23.2,19.1,16.7,15.5,80,36,,18,9.9,18.24,3.1,080,22.7
2009-02-06,1019.5,22.5,19.2,17.8,15.3,78,59,,6,6.7,13.99,2.8,080,29.6
2009-02-07,1018.6,22.9,19.1,16.6,14.6,75,34,,3,10.2,19.00,3.3,070,28.0
2009-02-08,1018.8,24.4,20.4,18.3,14.5,70,70,,2,4.8,14.16,3.4,060,26.4
2009-02-09,1018.2,24.5,20.3,17.8,15.4,74,36,,8,9.4,18.54,3.2,060,15.2
2009-02-10,1017.0,21.7,19.4,18.1,16.2,82,21,,24,9.8,17.31,2.9,060,14.2
2009-02-11,1014.4,24.8,20.2,17.8,16.4,80,42,,20,9.6,17.75,2.8,030,10.2
2009-02-12,1009.6,24.4,21.5,19.1,18.1,81,67,,4,2.8,11.46,2.2,160,9.0
2009-02-13,1007.4,25.3,23.8,22.3,20.5,81,85,,0,0.9,4.65,1.0,210,20.8
2009-02-14,1009.9,25.3,24.0,22.8,21.7,87,84,0,3,0.1,3.52,0.7,140,8.3
2009-02-15,1012.8,25.0,22.4,20.3,20.9,91,88,0.1,0,0.3,6.48,1.7,080,13.7
2009-02-16,1016.4,20.6,19.7,17.8,18.3,92,88,0.4,3,,3.24,1.3,080,32.4
2009-02-17,1018.6,21.4,18.4,17.3,15.0,81,88,0,0,1.3,9.00,2.5,080,43.3
2009-02-18,1016.8,23.2,19.5,17.5,15.3,77,82,0,0,5.0,15.93,3.0,070,30.8
2009-02-19,1014.8,23.0,19.4,17.6,17.1,87,62,0.3,0,3.0,8.09,1.1,020,15.6
2009-02-20,1016.4,25.4,21.4,18.9,16.5,75,40,0,11,7.4,14.48,3.3,010,16.0
2009-02-21,1015.8,21.1,18.8,17.5,15.3,80,81,0,7,3.9,11.13,2.6,080,35.4
2009-02-22,1011.4,23.4,20.5,18.1,18.4,88,85,0,6,3.3,12.45,2.9,030,17.3
2009-02-23,1011.9,27.1,22.7,20.9,20.8,89,80,,0,3.7,12.85,2.5,100,9.0
2009-02-24,1012.7,26.6,23.3,21.8,21.1,88,80,0,3,5.3,14.29,3.1,070,11.6
2009-02-25,1012.7,28.3,23.7,21.5,20.5,83,55,0,1,8.0,18.69,3.5,060,13.9
2009-02-26,1014.7,22.9,21.6,19.8,20.0,91,83,0.3,1,,3.89,0.7,080,24.2
2009-02-27,1015.0,26.0,21.6,19.7,18.9,85,82,0,5,4.0,12.76,3.3,060,21.8
2009-02-28,1016.7,22.9,20.4,19.4,17.9,85,88,0,3,0.7,7.28,4.6,070,31.0
2009-03-01,1018.3,20.2,19.1,18.3,16.9,88,88,0.8,7,,4.44,2.3,080,36.2
2009-03-02,1018.3,20.5,18.8,17.5,15.0,78,88,0,21,0.1,5.37,1.7,070,30.6
2009-03-03,1016.5,19.9,18.8,17.4,15.1,79,88,0,18,0.1,5.82,1.5,040,26.1
2009-03-04,1013.6,19.4,18.4,17.8,16.5,89,88,0.4,7,,3.31,2.2,070,32.1
2009-03-05,1011.2,21.1,19.4,18.4,18.6,95,88,38.5,1,0.1,3.61,1.3,030,20.7
2009-03-06,1014.5,19.7,16.9,14.3,15.1,89,89,11.6,0,0.4,4.62,1.0,010,23.4
2009-03-07,1016.9,15.9,14.6,13.9,12.1,85,88,0.2,3,,3.26,0.9,010,25.8
2009-03-08,1015.6,16.5,15.8,14.5,13.8,88,88,0.1,1,,2.85,1.2,040,23.7
2009-03-09,1016.9,18.8,17.2,15.3,12.8,76,86,0.4,3,0.1,6.89,2.4,010,19.8
2009-03-10,1016.3,19.4,18.0,16.9,13.4,75,88,,0,1.6,9.66,2.2,070,36.8
2009-03-11,1014.9,20.8,19.0,17.6,16.2,84,88,0,7,0.3,9.41,1.5,070,35.0
2009-03-12,1015.2,21.6,19.7,18.1,17.2,85,93,0,12,1.5,10.69,2.0,050,29.0
